record_type,ext_id,name,description,project_ext_id,summary_ext_id,predecessor_ext_id,successor_ext_id,task_ext_id,resource_ext_id,start_date,end_date,status,saved_date,duration,work,percent_complete,priority,is_critical,dep_type,lag,code,cost_per_hour,max_units,email,role,skills,unit,consumption_rate,fixed_cost,units,actual_work,cost,working_days,working_hours
BASELINE,BL017_2,,,PR017,,,,,,,,,2024-10-05,,,,,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T017_S1,Phase 1,,PR017,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T017_S2,Phase 2,,PR017,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
TASK,T017_R1,Configure CI/CD pipeline,,PR017,T017_S1,,,,,2024-10-11,,IN_PROGRESS,,3,159,0.06,300,true,,,,,,,,,,,,,,,,
TASK,T017_R2,Validate notification system,,PR017,T017_S2,,,,,2024-10-01,,IN_PROGRESS,,11,123,0.23,300,false,,,,,,,,,,,,,,,,
TASK,T017_R3,Implement payment module,,PR017,T017_S1,,,,,2024-10-03,,COMPLETED,,15,127,0.41,900,false,,,,,,,,,,,,,,,,
TASK,T017_R4,Document monitoring,,PR017,,,,,,2024-09-26,,NOT_STARTED,,9,226,0.09,500,true,,,,,,,,,,,,,,,,
TASK,T017_R5,Implement search index,,PR017,T017_S1,,,,,2024-10-09,,COMPLETED,,12,109,0.05,500,false,,,,,,,,,,,,,,,,
TASK,T017_R6,Refactor monitoring,,PR017,,,,,,2024-10-10,,NOT_STARTED,,18,199,0.25,700,false,,,,,,,,,,,,,,,,
TASK,T017_R7,Design frontend,,PR017,,,,,,2024-09-30,,COMPLETED,,27,207,0.13,700,false,,,,,,,,,,,,,,,,
TASK,T017_R8,Migrate caching layer,,PR017,T017_S1,,,,,2024-09-25,,IN_PROGRESS,,30,216,0.02,100,false,,,,,,,,,,,,,,,,
MILESTONE,T017_M1,Compliance Review Passed,,PR017,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
MILESTONE,T017_M2,MVP Ready,,PR017,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
DEPENDENCY,D017_1,,,,,T017_R6,T017_R2,,,,,,,,,,,,FS,3,,,,,,,,,,,,,,
DEPENDENCY,D017_2,,,,,T017_R1,T017_R3,,,,,,,,,,,,SF,5,,,,,,,,,,,,,,
DEPENDENCY,D017_3,,,,,T017_R7,T017_R8,,,,,,,,,,,,FS,3,,,,,,,,,,,,,,
DEPENDENCY,D017_4,,,,,T017_R7,T017_R3,,,,,,,,,,,,FF,1,,,,,,,,,,,,,,
ASSIGNMENT,A017_1,,,,,,,T017_R5,RH036,,,,,,27,,,,,,,,,,,,,,,0.58,2,3109.12,,
ASSIGNMENT,A017_2,,,,,,,T017_M2,RH032,,,,,,71,,,,,,,,,,,,,,,0.74,26,4425.62,,
ASSIGNMENT,A017_3,,,,,,,T017_R8,RH008,,,,,,57,,,,,,,,,,,,,,,0.32,8,2154.25,,
ASSIGNMENT,A017_4,,,,,,,T017_M1,RH032,,,,,,77,,,,,,,,,,,,,,,0.72,50,195.7,,
ASSIGNMENT,A017_5,,,,,,,T017_R7,RM006,,,,,,70,,,,,,,,,,,,,,,0.61,22,4572.12,,
ASSIGNMENT,A017_6,,,,,,,T017_M1,RM002,,,,,,31,,,,,,,,,,,,,,,0.54,1,1662.5,,
ASSIGNMENT,A017_7,,,,,,,T017_R4,RH004,,,,,,43,,,,,,,,,,,,,,,0.92,3,4062.4,,
ASSIGNMENT,A017_8,,,,,,,T017_R8,RM006,,,,,,37,,,,,,,,,,,,,,,0.83,10,590.66,,
ASSIGNMENT,A017_9,,,,,,,T017_R4,RH035,,,,,,15,,,,,,,,,,,,,,,0.65,48,4982.32,,
PROJECT,PR018,Document Management v18,Description of Document Management v18,,,,,,,2024-04-22,2025-04-11,ON_HOLD,,,,,,,,,,,,,,,,,,,,,,
CALENDAR,CAL018,,,PR018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON;TUE;WED;THU;FRI,09:00-18:00
BASELINE,BL018_1,,,PR018,,,,,,,,,2024-06-21,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL018_2,,,PR018,,,,,,,,,2024-05-10,,,,,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T018_S1,Phase 1,,PR018,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T018_S2,Phase 2,,PR018,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
TASK,T018_R1,Migrate notification system,,PR018,,,,,,2024-05-14,,NOT_STARTED,,26,196,0.36,900,false,,,,,,,,,,,,,,,,
TASK,T018_R2,Migrate user management,,PR018,T018_S1,,,,,2024-05-20,,COMPLETED,,27,215,0.97,900,true,,,,,,,,,,,,,,,,
TASK,T018_R3,Design search index,,PR018,,,,,,2024-04-22,,COMPLETED,,20,64,0.53,100,false,,,,,,,,,,,,,,,,
TASK,T018_R4,Test notification system,,PR018,,,,,,2024-05-21,,NOT_STARTED,,23,53,0.8,500,true,,,,,,,,,,,,,,,,
TASK,T018_R5,Audit database schema,,PR018,T018_S1,,,,,2024-05-19,,COMPLETED,,28,142,0.36,100,false,,,,,,,,,,,,,,,,
TASK,T018_R6,Review reporting service,,PR018,T018_S1,,,,,2024-04-27,,ON_HOLD,,11,42,0.73,700,false,,,,,,,,,,,,,,,,
TASK,T018_R7,Integrate analytics pipeline,,PR018,,,,,,2024-05-10,,COMPLETED,,8,178,0.81,700,false,,,,,,,,,,,,,,,,
TASK,T018_R8,Test API,,PR018,,,,,,2024-05-04,,NOT_STARTED,,23,154,0.85,900,true,,,,,,,,,,,,,,,,
MILESTONE,T018_M1,Phase 1 Closed,,PR018,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
MILESTONE,T018_M2,Beta Released,,PR018,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
DEPENDENCY,D018_1,,,,,T018_R2,T018_R8,,,,,,,,,,,,SS,2,,,,,,,,,,,,,,
DEPENDENCY,D018_2,,,,,T018_R2,T018_R4,,,,,,,,,,,,FF,2,,,,,,,,,,,,,,
DEPENDENCY,D018_3,,,,,T018_R3,T018_R2,,,,,,,,,,,,FF,3,,,,,,,,,,,,,,
DEPENDENCY,D018_4,,,,,T018_R1,T018_R5,,,,,,,,,,,,SS,1,,,,,,,,,,,,,,
DEPENDENCY,D018_5,,,,,T018_R2,T018_R6,,,,,,,,,,,,FF,0,,,,,,,,,,,,,,
DEPENDENCY,D018_6,,,,,T018_R1,T018_M2,,,,,,,,,,,,SF,3,,,,,,,,,,,,,,
DEPENDENCY,D018_7,,,,,T018_R7,T018_R3,,,,,,,,,,,,SF,3,,,,,,,,,,,,,,
DEPENDENCY,D018_8,,,,,T018_R7,T018_R6,,,,,,,,,,,,SF,0,,,,,,,,,,,,,,
ASSIGNMENT,A018_1,,,,,,,T018_R8,RH029,,,,,,17,,,,,,,,,,,,,,,0.37,51,4244.24,,
ASSIGNMENT,A018_2,,,,,,,T018_R5,RH003,,,,,,21,,,,,,,,,,,,,,,0.49,4,1774.86,,
ASSIGNMENT,A018_3,,,,,,,T018_R7,RH021,,,,,,78,,,,,,,,,,,,,,,0.8,60,4500.81,,
ASSIGNMENT,A018_4,,,,,,,T018_R2,RM004,,,,,,69,,,,,,,,,,,,,,,0.7,45,251.87,,
ASSIGNMENT,A018_5,,,,,,,T018_R3,RC001,,,,,,20,,,,,,,,,,,,,,,0.37,21,1107.2,,
ASSIGNMENT,A018_6,,,,,,,T018_R4,RM013,,,,,,77,,,,,,,,,,,,,,,0.77,16,3336.93,,
ASSIGNMENT,A018_7,,,,,,,T018_R5,RH031,,,,,,58,,,,,,,,,,,,,,,0.32,36,2793.35,,
ASSIGNMENT,A018_8,,,,,,,T018_R8,RH020,,,,,,8,,,,,,,,,,,,,,,0.29,27,529.38,,
ASSIGNMENT,A018_9,,,,,,,T018_M2,RC007,,,,,,11,,,,,,,,,,,,,,,0.4,13,937.08,,
ASSIGNMENT,A018_10,,,,,,,T018_R5,RH011,,,,,,22,,,,,,,,,,,,,,,0.61,19,3945.9,,
ASSIGNMENT,A018_11,,,,,,,T018_R8,RC008,,,,,,41,,,,,,,,,,,,,,,0.92,5,3245.15,,
ASSIGNMENT,A018_12,,,,,,,T018_R7,RH024,,,,,,56,,,,,,,,,,,,,,,0.53,23,1014.26,,
ASSIGNMENT,A018_13,,,,,,,T018_R1,RH034,,,,,,41,,,,,,,,,,,,,,,0.58,14,4201.69,,
ASSIGNMENT,A018_14,,,,,,,T018_M2,RH008,,,,,,20,,,,,,,,,,,,,,,0.36,5,3373.89,,
PROJECT,PR019,Supply Chain v19,Description of Supply Chain v19,,,,,,,2024-10-04,2025-07-02,IN_PROGRESS,,,,,,,,,,,,,,,,,,,,,,
CALENDAR,CAL019,,,PR019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON;TUE;WED;THU;FRI,09:00-18:00
BASELINE,BL019_1,,,PR019,,,,,,,,,2024-10-14,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL019_2,,,PR019,,,,,,,,,2024-12-03,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL019_3,,,PR019,,,,,,,,,2024-11-04,,,,,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T019_S1,Phase 1,,PR019,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T019_S2,Phase 2,,PR019,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
TASK,T019_R1,Integrate data export,,PR019,T019_S2,,,,,2024-10-11,,ON_HOLD,,19,233,0.48,100,false,,,,,,,,,,,,,,,,
TASK,T019_R2,Implement monitoring,,PR019,T019_S1,,,,,2024-10-10,,NOT_STARTED,,6,50,0.81,300,false,,,,,,,,,,,,,,,,
TASK,T019_R3,Deploy auth flow,,PR019,T019_S2,,,,,2024-10-12,,NOT_STARTED,,27,160,0.32,100,false,,,,,,,,,,,,,,,,
TASK,T019_R4,Architect caching layer,,PR019,T019_S2,,,,,2024-11-02,,ON_HOLD,,17,125,0.87,900,true,,,,,,,,,,,,,,,,
TASK,T019_R5,Migrate database schema,,PR019,,,,,,2024-10-22,,COMPLETED,,30,35,0.78,500,false,,,,,,,,,,,,,,,,
TASK,T019_R6,Configure data export,,PR019,,,,,,2024-10-19,,ON_HOLD,,19,163,0.04,500,true,,,,,,,,,,,,,,,,
TASK,T019_R7,Design CI/CD pipeline,,PR019,T019_S2,,,,,2024-10-14,,ON_HOLD,,29,233,0.69,100,false,,,,,,,,,,,,,,,,
TASK,T019_R8,Review reporting service,,PR019,T019_S1,,,,,2024-10-30,,IN_PROGRESS,,10,79,0.49,100,true,,,,,,,,,,,,,,,,
MILESTONE,T019_M1,Compliance Review Passed,,PR019,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
MILESTONE,T019_M2,Phase 1 Closed,,PR019,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
DEPENDENCY,D019_1,,,,,T019_R7,T019_R2,,,,,,,,,,,,SS,3,,,,,,,,,,,,,,
DEPENDENCY,D019_2,,,,,T019_R4,T019_R7,,,,,,,,,,,,SF,4,,,,,,,,,,,,,,
DEPENDENCY,D019_3,,,,,T019_R6,T019_R1,,,,,,,,,,,,SS,0,,,,,,,,,,,,,,
DEPENDENCY,D019_4,,,,,T019_R5,T019_M1,,,,,,,,,,,,SF,1,,,,,,,,,,,,,,
DEPENDENCY,D019_5,,,,,T019_M1,T019_R1,,,,,,,,,,,,SS,1,,,,,,,,,,,,,,
DEPENDENCY,D019_6,,,,,T019_R4,T019_R1,,,,,,,,,,,,SS,0,,,,,,,,,,,,,,
ASSIGNMENT,A019_1,,,,,,,T019_R1,RM007,,,,,,43,,,,,,,,,,,,,,,0.78,23,4135.18,,
ASSIGNMENT,A019_2,,,,,,,T019_M1,RM011,,,,,,23,,,,,,,,,,,,,,,0.73,43,249.76,,
ASSIGNMENT,A019_3,,,,,,,T019_R6,RC008,,,,,,30,,,,,,,,,,,,,,,0.7,55,2425.45,,
ASSIGNMENT,A019_4,,,,,,,T019_M1,RM005,,,,,,41,,,,,,,,,,,,,,,0.51,47,4171.26,,
ASSIGNMENT,A019_5,,,,,,,T019_R2,RH037,,,,,,14,,,,,,,,,,,,,,,0.27,10,4283.72,,
ASSIGNMENT,A019_6,,,,,,,T019_R4,RH029,,,,,,34,,,,,,,,,,,,,,,0.74,17,3292.78,,
ASSIGNMENT,A019_7,,,,,,,T019_M1,RH003,,,,,,9,,,,,,,,,,,,,,,0.9,30,4566.43,,
ASSIGNMENT,A019_8,,,,,,,T019_R3,RH002,,,,,,47,,,,,,,,,,,,,,,0.42,45,4838.42,,
ASSIGNMENT,A019_9,,,,,,,T019_R5,RM015,,,,,,52,,,,,,,,,,,,,,,0.92,29,1334.79,,
ASSIGNMENT,A019_10,,,,,,,T019_R8,RH039,,,,,,58,,,,,,,,,,,,,,,0.76,37,601.33,,
ASSIGNMENT,A019_11,,,,,,,T019_M1,RM008,,,,,,44,,,,,,,,,,,,,,,0.67,19,3453.62,,
PROJECT,PR020,Analytics Dashboard v20,Description of Analytics Dashboard v20,,,,,,,2024-09-03,2024-12-04,COMPLETED,,,,,,,,,,,,,,,,,,,,,,
CALENDAR,CAL020,,,PR020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON;TUE;WED;THU;FRI,09:00-18:00
BASELINE,BL020_1,,,PR020,,,,,,,,,2024-09-30,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL020_2,,,PR020,,,,,,,,,2024-09-27,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL020_3,,,PR020,,,,,,,,,2024-09-26,,,,,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T020_S1,Phase 1,,PR020,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T020_S2,Phase 2,,PR020,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
TASK,T020_R1,Deploy auth flow,,PR020,T020_S2,,,,,2024-09-10,,ON_HOLD,,17,203,0.9,900,false,,,,,,,,,,,,,,,,
TASK,T020_R2,Configure data export,,PR020,T020_S1,,,,,2024-10-02,,NOT_STARTED,,10,74,0.42,700,false,,,,,,,,,,,,,,,,
TASK,T020_R3,Review search index,,PR020,T020_S1,,,,,2024-09-23,,COMPLETED,,22,144,0.78,500,false,,,,,,,,,,,,,,,,
TASK,T020_R4,Document database schema,,PR020,T020_S1,,,,,2024-09-26,,IN_PROGRESS,,16,40,0.26,900,false,,,,,,,,,,,,,,,,
TASK,T020_R5,Deploy analytics pipeline,,PR020,T020_S1,,,,,2024-09-30,,COMPLETED,,8,198,0.31,500,true,,,,,,,,,,,,,,,,
TASK,T020_R6,Architect database schema,,PR020,,,,,,2024-09-30,,NOT_STARTED,,16,21,0.63,900,false,,,,,,,,,,,,,,,,
TASK,T020_R7,Implement CI/CD pipeline,,PR020,,,,,,2024-09-16,,IN_PROGRESS,,17,84,0.05,300,false,,,,,,,,,,,,,,,,
TASK,T020_R8,Test notification system,,PR020,T020_S2,,,,,2024-09-08,,COMPLETED,,28,191,0.78,700,false,,,,,,,,,,,,,,,,
MILESTONE,T020_M1,MVP Ready,,PR020,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
MILESTONE,T020_M2,Phase 1 Closed,,PR020,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
DEPENDENCY,D020_1,,,,,T020_R1,T020_R8,,,,,,,,,,,,FF,1,,,,,,,,,,,,,,
DEPENDENCY,D020_2,,,,,T020_R3,T020_M2,,,,,,,,,,,,SF,0,,,,,,,,,,,,,,
DEPENDENCY,D020_3,,,,,T020_R3,T020_R7,,,,,,,,,,,,SF,3,,,,,,,,,,,,,,
DEPENDENCY,D020_4,,,,,T020_R7,T020_R8,,,,,,,,,,,,SF,0,,,,,,,,,,,,,,
ASSIGNMENT,A020_1,,,,,,,T020_M1,RH026,,,,,,9,,,,,,,,,,,,,,,0.8,57,1678.84,,
ASSIGNMENT,A020_2,,,,,,,T020_M1,RH025,,,,,,8,,,,,,,,,,,,,,,0.26,40,3694.66,,
ASSIGNMENT,A020_3,,,,,,,T020_R4,RM005,,,,,,21,,,,,,,,,,,,,,,0.48,24,2566.35,,
ASSIGNMENT,A020_4,,,,,,,T020_R5,RH022,,,,,,13,,,,,,,,,,,,,,,0.3,19,4747.47,,
ASSIGNMENT,A020_5,,,,,,,T020_R8,RM004,,,,,,25,,,,,,,,,,,,,,,0.58,21,4981.08,,
ASSIGNMENT,A020_6,,,,,,,T020_R8,RM006,,,,,,29,,,,,,,,,,,,,,,0.81,60,4543.78,,
ASSIGNMENT,A020_7,,,,,,,T020_R7,RH003,,,,,,24,,,,,,,,,,,,,,,0.42,13,3696.98,,
ASSIGNMENT,A020_8,,,,,,,T020_M2,RC010,,,,,,54,,,,,,,,,,,,,,,0.38,45,3287.65,,
PROJECT,PR021,Knowledge Base v21,Description of Knowledge Base v21,,,,,,,2024-01-20,2024-09-28,COMPLETED,,,,,,,,,,,,,,,,,,,,,,
CALENDAR,CAL021,,,PR021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON;TUE;WED;THU;FRI,09:00-18:00
BASELINE,BL021_1,,,PR021,,,,,,,,,2024-03-06,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL021_2,,,PR021,,,,,,,,,2024-01-30,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL021_3,,,PR021,,,,,,,,,2024-03-05,,,,,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T021_S1,Phase 1,,PR021,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T021_S2,Phase 2,,PR021,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
TASK,T021_R1,Configure API,,PR021,T021_S1,,,,,2024-01-23,,NOT_STARTED,,2,184,0.42,700,false,,,,,,,,,,,,,,,,
TASK,T021_R2,Deploy API,,PR021,T021_S1,,,,,2024-02-10,,COMPLETED,,10,115,0.1,900,false,,,,,,,,,,,,,,,,
TASK,T021_R3,Architect database schema,,PR021,T021_S2,,,,,2024-02-08,,NOT_STARTED,,17,192,0.12,100,false,,,,,,,,,,,,,,,,
TASK,T021_R4,Architect user management,,PR021,T021_S2,,,,,2024-02-02,,ON_HOLD,,12,188,0.3,100,false,,,,,,,,,,,,,,,,
TASK,T021_R5,Review search index,,PR021,T021_S2,,,,,2024-02-10,,ON_HOLD,,1,11,0.09,100,true,,,,,,,,,,,,,,,,
TASK,T021_R6,Integrate backend,,PR021,,,,,,2024-01-23,,ON_HOLD,,24,193,0.9,300,false,,,,,,,,,,,,,,,,
TASK,T021_R7,Optimize frontend,,PR021,,,,,,2024-01-25,,COMPLETED,,4,216,0.87,500,false,,,,,,,,,,,,,,,,
TASK,T021_R8,Implement frontend,,PR021,T021_S1,,,,,2024-01-24,,COMPLETED,,1,226,0.66,300,false,,,,,,,,,,,,,,,,
MILESTONE,T021_M1,Compliance Review Passed,,PR021,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
MILESTONE,T021_M2,GA Launch,,PR021,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
DEPENDENCY,D021_1,,,,,T021_R6,T021_M2,,,,,,,,,,,,SS,0,,,,,,,,,,,,,,
DEPENDENCY,D021_2,,,,,T021_R7,T021_M2,,,,,,,,,,,,SF,2,,,,,,,,,,,,,,
DEPENDENCY,D021_3,,,,,T021_R7,T021_R8,,,,,,,,,,,,SF,5,,,,,,,,,,,,,,
DEPENDENCY,D021_4,,,,,T021_R3,T021_R2,,,,,,,,,,,,SS,5,,,,,,,,,,,,,,
ASSIGNMENT,A021_1,,,,,,,T021_R1,RH021,,,,,,69,,,,,,,,,,,,,,,0.33,51,2887.82,,
ASSIGNMENT,A021_2,,,,,,,T021_R8,RH024,,,,,,53,,,,,,,,,,,,,,,0.71,39,241.2,,
ASSIGNMENT,A021_3,,,,,,,T021_R3,RC007,,,,,,22,,,,,,,,,,,,,,,0.94,56,2115.29,,
ASSIGNMENT,A021_4,,,,,,,T021_R1,RH009,,,,,,48,,,,,,,,,,,,,,,0.45,0,3552.38,,
ASSIGNMENT,A021_5,,,,,,,T021_M1,RH029,,,,,,51,,,,,,,,,,,,,,,0.98,33,2663.21,,
ASSIGNMENT,A021_6,,,,,,,T021_M2,RH013,,,,,,39,,,,,,,,,,,,,,,0.57,30,1794.17,,
ASSIGNMENT,A021_7,,,,,,,T021_R7,RH020,,,,,,79,,,,,,,,,,,,,,,0.88,57,4940.18,,
ASSIGNMENT,A021_8,,,,,,,T021_R1,RH002,,,,,,28,,,,,,,,,,,,,,,0.73,32,4259.34,,
ASSIGNMENT,A021_9,,,,,,,T021_R8,RH022,,,,,,70,,,,,,,,,,,,,,,0.31,20,1280.37,,
ASSIGNMENT,A021_10,,,,,,,T021_R5,RH007,,,,,,78,,,,,,,,,,,,,,,0.63,41,1955.32,,
ASSIGNMENT,A021_11,,,,,,,T021_R4,RH011,,,,,,65,,,,,,,,,,,,,,,0.59,5,4297.29,,
ASSIGNMENT,A021_12,,,,,,,T021_R8,RM001,,,,,,71,,,,,,,,,,,,,,,0.34,47,3301.53,,
ASSIGNMENT,A021_13,,,,,,,T021_R2,RM012,,,,,,79,,,,,,,,,,,,,,,0.56,35,100.83,,
PROJECT,PR022,Quality Audit v22,Description of Quality Audit v22,,,,,,,2024-02-16,2025-02-19,COMPLETED,,,,,,,,,,,,,,,,,,,,,,
CALENDAR,CAL022,,,PR022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON;TUE;WED;THU;FRI,09:00-18:00
BASELINE,BL022_1,,,PR022,,,,,,,,,2024-03-29,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL022_2,,,PR022,,,,,,,,,2024-03-07,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL022_3,,,PR022,,,,,,,,,2024-04-04,,,,,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T022_S1,Phase 1,,PR022,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T022_S2,Phase 2,,PR022,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
TASK,T022_R1,Review frontend,,PR022,T022_S2,,,,,2024-03-14,,ON_HOLD,,27,65,0.45,900,false,,,,,,,,,,,,,,,,
TASK,T022_R2,Implement database schema,,PR022,T022_S2,,,,,2024-02-23,,COMPLETED,,25,176,0.0,500,false,,,,,,,,,,,,,,,,
TASK,T022_R3,Design payment module,,PR022,T022_S1,,,,,2024-03-13,,NOT_STARTED,,16,43,0.72,700,true,,,,,,,,,,,,,,,,
TASK,T022_R4,Implement CI/CD pipeline,,PR022,,,,,,2024-03-13,,NOT_STARTED,,7,125,0.78,500,false,,,,,,,,,,,,,,,,
TASK,T022_R5,Configure database schema,,PR022,,,,,,2024-03-01,,IN_PROGRESS,,25,236,0.46,900,false,,,,,,,,,,,,,,,,
TASK,T022_R6,Validate frontend,,PR022,,,,,,2024-03-13,,IN_PROGRESS,,18,118,0.59,900,false,,,,,,,,,,,,,,,,
TASK,T022_R7,Architect auth flow,,PR022,,,,,,2024-03-08,,ON_HOLD,,4,107,0.6,500,false,,,,,,,,,,,,,,,,
TASK,T022_R8,Document CI/CD pipeline,,PR022,T022_S1,,,,,2024-03-01,,ON_HOLD,,11,83,0.8,300,false,,,,,,,,,,,,,,,,
MILESTONE,T022_M1,GA Launch,,PR022,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
MILESTONE,T022_M2,Phase 1 Closed,,PR022,,,,,,,,,,0,,,500,true,,,,,,,,,,,,,,,,
DEPENDENCY,D022_1,,,,,T022_R4,T022_M2,,,,,,,,,,,,SS,4,,,,,,,,,,,,,,
DEPENDENCY,D022_2,,,,,T022_R5,T022_R6,,,,,,,,,,,,SS,5,,,,,,,,,,,,,,
DEPENDENCY,D022_3,,,,,T022_R3,T022_M1,,,,,,,,,,,,FF,5,,,,,,,,,,,,,,
DEPENDENCY,D022_4,,,,,T022_R2,T022_R6,,,,,,,,,,,,SF,4,,,,,,,,,,,,,,
DEPENDENCY,D022_5,,,,,T022_M2,T022_R7,,,,,,,,,,,,FF,3,,,,,,,,,,,,,,
DEPENDENCY,D022_6,,,,,T022_R1,T022_M1,,,,,,,,,,,,FS,0,,,,,,,,,,,,,,
DEPENDENCY,D022_7,,,,,T022_R7,T022_R3,,,,,,,,,,,,FS,5,,,,,,,,,,,,,,
DEPENDENCY,D022_8,,,,,T022_R1,T022_R4,,,,,,,,,,,,FF,1,,,,,,,,,,,,,,
ASSIGNMENT,A022_1,,,,,,,T022_R5,RH019,,,,,,45,,,,,,,,,,,,,,,0.88,13,3792.61,,
ASSIGNMENT,A022_2,,,,,,,T022_R1,RM006,,,,,,21,,,,,,,,,,,,,,,0.86,39,4353.37,,
ASSIGNMENT,A022_3,,,,,,,T022_M1,RH029,,,,,,79,,,,,,,,,,,,,,,0.81,24,1264.22,,
ASSIGNMENT,A022_4,,,,,,,T022_R5,RH007,,,,,,57,,,,,,,,,,,,,,,0.94,26,4787.84,,
ASSIGNMENT,A022_5,,,,,,,T022_R6,RH007,,,,,,40,,,,,,,,,,,,,,,0.26,12,3140.75,,
ASSIGNMENT,A022_6,,,,,,,T022_R8,RH029,,,,,,55,,,,,,,,,,,,,,,0.93,48,2983.09,,
ASSIGNMENT,A022_7,,,,,,,T022_M2,RH026,,,,,,32,,,,,,,,,,,,,,,0.83,18,2299.19,,
ASSIGNMENT,A022_8,,,,,,,T022_R2,RH024,,,,,,73,,,,,,,,,,,,,,,0.97,7,1948.27,,
ASSIGNMENT,A022_9,,,,,,,T022_R7,RH036,,,,,,24,,,,,,,,,,,,,,,0.67,10,2961.53,,
ASSIGNMENT,A022_10,,,,,,,T022_R5,RH001,,,,,,27,,,,,,,,,,,,,,,0.5,2,853.15,,
PROJECT,PR023,Mobile Banking App v23,Description of Mobile Banking App v23,,,,,,,2024-06-14,2025-06-14,COMPLETED,,,,,,,,,,,,,,,,,,,,,,
CALENDAR,CAL023,,,PR023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON;TUE;WED;THU;FRI,09:00-18:00
BASELINE,BL023_1,,,PR023,,,,,,,,,2024-08-10,,,,,,,,,,,,,,,,,,,,,
BASELINE,BL023_2,,,PR023,,,,,,,,,2024-07-27,,,,,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T023_S1,Phase 1,,PR023,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
SUMMARY_TASK,T023_S2,Phase 2,,PR023,,,,,,,,IN_PROGRESS,,0,,,500,,,,,,,,,,,,,,,,,
TASK,T023_R1,Audit notification system,,PR023,T023_S1,,,,,2024-07-14,,IN_PROGRESS,,17,64,0.18,100,false,,,,,,,,,,,,,,,,
TASK,T023_R2,Review search index,,PR023,T023_S1,,,,,2024-07-05,,COMPLETED,,29,62,0.33,500,true,,,,,,,,,,,,,,,,
TASK,T023_R3,Integrate API,,PR023,T023_S2,,,,,2024-06-25,,IN_PROGRESS,,4,179,0.45,900,false,,,,,,,,,,,,,,,,
TASK,T023_R4,Refactor database schema,,PR023,T023_S2,,,,,2024-07-01,,COMPLETED,,13,73,0.72,100,false,,,,,,,,,,,,,,,,
TASK,T023_R5,Design reporting service,,PR023,T023_S2,,,,,2024-06-20,,NOT_STARTED,,29,174,0.32,100,true,,,,,,,,,,,,,,,,
